[-0.008386597037315369, -0.0331571139395237, -0.011856630444526672, 0.0039054525550454855, -0.022763552144169807, 0.01536467857658863, 0.010317975655198097, -0.021894486621022224, -0.02777945064008236, -0.010734925977885723, 0.025942550972104073, 0.00458461232483387, -0.0009084043558686972, 0.010555271059274673, -0.025743523612618446, -0.012399060651659966]
[-0.0074674952775239944, -0.031254202127456665, -0.005418136715888977, 0.01590566709637642, -0.02985583059489727, 0.011424659751355648, 0.01034451462328434, -0.023994112387299538, -0.026146238669753075, 0.0053779976442456245, 0.02782181277871132, 0.0038878724444657564, -0.002460549585521221, 0.009282555431127548, -0.026661347597837448, -0.008295532315969467]
[-0.0082253972068429, -0.0329432375729084, -0.004067000932991505, 0.008036384359002113, -0.02689437009394169, 0.016044193878769875, 0.009356871247291565, -0.025031769648194313, -0.025886867195367813, -0.0041467794217169285, 0.023787174373865128, 0.008240618743002415, -0.003337580244988203, 0.009162991307675838, -0.026121534407138824, -0.006975990254431963]
[-0.008298740722239017, -0.037857770919799805, -0.006505446974188089, 0.011668513529002666, -0.02105119079351425, 0.017429517582058907, 0.007789706811308861, -0.022020373493433, -0.017313390970230103, -0.0066078705713152885, 0.0332845076918602, 0.010767889209091663, -0.0060447645373642445, 0.008668671362102032, -0.022762365639209747, -0.010250754654407501]
[-0.006585674360394478, -0.029875410720705986, -0.010081008076667786, 0.009051833301782608, -0.024044720456004143, 0.020541999489068985, 0.013699332252144814, -0.02804003469645977, -0.02269003540277481, 0.0015422325814142823, 0.02391159161925316, 0.008921792730689049, -0.005465364549309015, 0.006946902256458998, -0.02951974794268608, -0.005835341289639473]
[-0.008439036086201668, -0.03366662561893463, -0.009097239933907986, 0.007803741376847029, -0.022482099011540413, 0.01554220449179411, 0.010209007188677788, -0.025359690189361572, -0.022599348798394203, -0.0028772996738553047, 0.025013046339154243, 0.004578046966344118, -0.006741075310856104, 0.0030696268659085035, -0.027449872344732285, -0.0047630383633077145]
[-0.005781326908618212, -0.03288854658603668, -0.006799294613301754, 0.01119235996156931, -0.0217287614941597, 0.016059668734669685, 0.005519193131476641, -0.030001720413565636, -0.02951018512248993, -0.008127900771796703, 0.02416824735701084, 0.0022742452565580606, -0.00979899987578392, 0.013419903814792633, -0.02168312668800354, -0.010666115209460258]
[-0.007393041159957647, -0.030138785019516945, -0.004720002878457308, 0.007546450011432171, -0.022042227908968925, 0.01337975263595581, 0.009358812123537064, -0.02773081511259079, -0.022261306643486023, -0.008437328971922398, 0.025386814028024673, 0.006177711766213179, -0.00728246197104454, 0.01132126897573471, -0.027951348572969437, -0.011147869750857353]
[-0.011263744905591011, -0.030989276245236397, -0.006967579014599323, 0.005857234820723534, -0.02877415530383587, 0.017731623724102974, 0.007782197091728449, -0.023676317185163498, -0.024382341653108597, -0.00843046698719263, 0.023300180211663246, 0.007996106520295143, -0.006391957402229309, 0.012769988738000393, -0.024024581536650658, -0.011357661336660385]
[-0.005068181548267603, -0.031698957085609436, -0.009615347720682621, 0.006463995203375816, -0.022737396880984306, 0.012797619216144085, 0.004532370250672102, -0.02089240960776806, -0.024885110557079315, -0.002567308023571968, 0.028252605348825455, 0.007183779031038284, -0.00391976535320282, 0.010175858624279499, -0.029019847512245178, -0.004026398528367281]
